DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub,medsiglik,medtaulik,maxlik,taumaxlik,sigmaxlik
23517,1388.70373043,450.913238071,2628.38353275,0.00325342682148,0.00230810804375,0.00488743000693,163.761029509,164.633696353,164.975224018,1073.33438286,0.00264759728289
23705,1182.0272538,521.340487847,2438.49525415,0.00686227144141,0.00572649174555,0.00840309120272,318.004176942,319.218863447,321.167676902,596.634229136,0.00655182122245
23730,37.407236479,4.43175806329,536.693164918,0.0129984738283,0.00523794144809,0.0366288905328,117.811066307,120.172263918,123.526825745,85.2577564863,0.00706272606836
23906,1177.65500117,487.926241543,2492.79280733,0.00519539844993,0.00433853318386,0.00635703465905,190.766680618,190.825727954,192.648885755,417.802580854,0.00490412457658
24562,1221.23457307,490.843067786,2499.18030152,0.00895208278852,0.00750613797608,0.0108238950625,141.192754134,143.077417568,143.874282056,424.9548794,0.00924722381711
24624,1078.92952948,475.270669949,2019.30060609,0.0218174356254,0.0183318020208,0.02641468955,77.3016916834,77.1204741043,78.3130354545,472.447284989,0.0214950459382
24646,1100.08684321,396.649602489,2438.63374309,0.00679304369068,0.00553933654864,0.00824915352434,158.647538253,157.039817679,161.086395576,506.316660573,0.00573634105334
25070,1844.99643016,953.175648257,2861.85772234,0.00653476591408,0.00529042084569,0.0081942123339,141.608666188,142.011034482,143.603632668,1792.66101546,0.00537607539327
25205,1945.75122916,1061.5834457,2897.42521141,0.00778553032607,0.0065106461774,0.00931399752552,169.040521631,170.001944333,171.1075014,1504.9030224,0.00705896507577
25378,1556.73348699,694.640798155,2707.00698671,0.00694163251445,0.00584114881727,0.00823576788611,174.4164408,173.937155628,175.70977224,444.84800623,0.00779285473631
25458,938.321023067,307.675865576,2323.08166535,0.0119484854468,0.00985034076932,0.0144803608455,133.722441437,135.219660738,137.277981449,339.419559136,0.0105308180641
25512,1851.77045063,989.530544743,2820.09802809,0.00660568393764,0.00554728409314,0.00796374348982,311.354968731,311.836086658,312.408788874,1905.70598265,0.00586972422969
25552,1447.6822599,637.454036982,2633.28518662,0.00892876799879,0.0075267157672,0.0105948424604,138.35726035,138.104806899,140.219104307,630.04170122,0.00799334288259
25819,59.2871642477,5.8005032734,564.981283925,0.0512445572534,0.0203149696657,0.119076042784,10.0578832219,9.5609655295,11.1459348181,2.5578836059,0.134174082809
26043,1754.68733519,856.417194039,2811.32907271,0.0117731336445,0.00989238426066,0.0141989603344,129.869316878,129.71735949,130.252998446,880.304157676,0.0110235409726
26332,2136.77907509,1271.41642929,2934.50885136,0.0119314341063,0.010441624518,0.0136164991062,147.1453558,146.96300041,147.457768623,1958.2071561,0.0112688295718
26531,1989.16315925,1117.75755005,2869.0811884,0.0127376090077,0.0107986395488,0.0152037765247,114.639487124,116.235847837,116.874839168,1685.29835001,0.0114917034359
26626,1096.83951756,509.747341309,2039.44544994,0.0115401666304,0.00962866623354,0.0142055022657,121.010319849,120.500279996,121.281513466,546.956696038,0.0108638940072
27945,777.030952956,306.071483576,2146.24330072,0.010125168214,0.00854894616185,0.0121654658171,156.219864106,158.368990388,159.867472362,423.492266436,0.00898919794491
28295,531.435310325,67.0924878373,2081.20541466,0.00324198445754,0.00176424775886,0.00705413852449,107.847294166,109.211824235,110.094804,162.449379987,0.00280198201763
28985,1420.80162045,627.053209803,2590.72088409,0.0083771148241,0.00702899449986,0.0101954573483,128.067852262,128.863208185,130.29154123,607.669155822,0.00800583809939
29973,677.542609355,255.049558443,2011.37397675,0.00861535720049,0.00745179492562,0.00997655927738,175.488778132,175.049497178,176.968266929,234.649656361,0.00933169794718
30200,462.276566399,135.898088892,1870.73097953,0.0132121943474,0.010350216127,0.0173184208299,101.63068615,104.174893955,105.211168688,188.900618962,0.0123194421355
30279,314.539282481,144.608754821,1375.52624935,0.0137448406761,0.0116015210786,0.0165798890337,124.251725246,124.968710175,128.096517835,135.099886166,0.015466178382
30345,1133.06619694,492.510103473,2037.43701908,0.00970402426488,0.00748641446563,0.0124793489851,100.708419997,100.504120279,100.901727541,572.107421784,0.00884724413269
30481,1266.96215341,542.115314327,2541.655486,0.00947809990671,0.00829505116653,0.0109696856308,155.670797781,153.808950278,155.670797781,485.77422571,0.00947809990671
30691,2238.86932372,1319.43512946,2991.39697384,0.00747380038309,0.0064854811802,0.00867976464193,186.524297592,183.945088899,187.107494874,1869.12183816,0.00740796447132
31001,1728.19327713,890.872029736,2773.59729691,0.0117358408844,0.00983779360732,0.0141362268113,115.059773601,114.543032014,115.932130823,1009.84479919,0.0117134433845
31440,507.178140503,216.52280777,1641.50521705,0.00956734233328,0.00823816158101,0.0111005981077,170.000588813,167.97759246,172.278686196,212.842274906,0.00913554341842
32184,338.44017347,134.189367698,1363.6939967,0.00785523372069,0.00614914640222,0.0101753400473,136.62556149,133.158381385,137.568000722,136.154112177,0.00827845995553
32374,1124.76112566,454.875319247,2445.65035584,0.0111525430092,0.00961499193823,0.0129553071496,162.755149313,161.400592003,163.900789561,349.879383817,0.0110999593539
32817,1846.31057523,1001.89109385,2794.80164624,0.00684426787183,0.00566086241117,0.00830591776232,142.030897292,142.141142799,142.936040668,1353.56710971,0.00642558560348
33348,1303.27840378,483.206662789,2596.41075449,0.0103311196365,0.00910194403307,0.0118539702371,146.087155492,145.728715804,147.644640129,448.38350241,0.0111855763941
33734,1319.74064171,560.22025484,2516.27121313,0.0085203330678,0.00712257656455,0.0103836215854,138.020638541,139.016195894,140.593674865,602.076722139,0.00771962970969
34544,1486.34083229,660.309386816,2680.11645908,0.0107666975173,0.0083178391848,0.0138638041255,111.938557111,111.409259444,114.715379051,904.633865726,0.00827172503718
34752,700.029944062,261.744652428,1627.74315075,0.00857633611196,0.00713108531645,0.0102629957737,152.986684303,154.489220507,156.091248242,226.198249258,0.00920523979826
34980,433.797927568,170.401096561,1708.06185651,0.0321975071806,0.027659837171,0.0380891465775,72.5790086052,72.2067318972,73.9910820217,152.599675133,0.0339890956431
35034,1456.81834744,633.406341071,2612.99337524,0.00719063774735,0.00585569281243,0.00892507679505,148.369549721,148.829515231,150.725514824,777.859914197,0.00630422701235
35149,1155.74417,499.784795969,2440.36683517,0.00469741289428,0.00395835252615,0.00564420543979,192.354282045,191.842833078,192.91591189,490.412690038,0.00457860833352
36047,1028.25413656,382.883334976,2385.33980056,0.00881041973389,0.00736941310051,0.0104878208916,169.411674516,161.73087159,172.373777077,641.626483354,0.00671565115547
36155,1597.68151547,795.516997843,2664.61923739,0.0104870409501,0.00886819103151,0.0125214027113,143.353223157,144.77025445,145.311469526,853.345736258,0.0100499331977
36251,69.7404487179,34.9974341892,171.844260078,0.0271504496086,0.0214584669288,0.034537355171,67.5410861938,66.6379298969,69.6844344482,62.1662221668,0.0239776031176
36457,801.052415634,315.867745145,2147.70223804,0.0113760898243,0.00978431495137,0.013386565585,148.757794103,147.958097534,149.989369791,319.220684514,0.0114700082425
36689,489.960783474,177.288307597,1812.1984851,0.00746642219404,0.00610904290159,0.00923792571475,175.170774468,173.995581532,175.8070606,160.466014814,0.00833949205724
37210,1289.97692877,485.788034307,2541.61985642,0.0130219382023,0.0110487020652,0.0155891753432,131.505651826,131.635662084,133.089509725,431.173926621,0.0127187276849
37629,1185.57644908,422.168844712,2477.24936301,0.00303367199896,0.00231088563164,0.00402495729247,202.357518418,202.445996303,204.263080441,570.600751085,0.0025034373269
37675,1621.32562523,730.485175049,2762.73318452,0.0067221437169,0.00543519156969,0.0083277835231,163.203155243,162.472210163,163.631685978,1029.84937337,0.00592210025158
37750,502.745950589,205.415788932,1840.5755507,0.00911578458809,0.00757933445943,0.0109773556159,162.213275765,157.092200124,164.466922948,174.495096848,0.0102509949918
37908,915.611444706,415.204910954,1710.2404508,0.00845843052363,0.0070531165664,0.0101864151666,150.522905898,149.773544928,152.491154482,402.202151703,0.00788253757862
37929,1095.59582352,410.818636401,2335.55771842,0.0057746804645,0.00487519187555,0.00688884406407,164.026236192,165.054020771,167.062628564,281.747628374,0.00624853974096
38378,1953.28919305,1072.24780522,2920.65616725,0.00966413114155,0.00823825394911,0.0115085832538,267.225519621,265.195046857,267.749863356,1614.7454013,0.00890563979596
38814,218.464103191,76.1525240237,1000.80446417,0.0120489707667,0.00940426630139,0.0162442083117,125.944022441,123.998131975,129.202133946,100.192468216,0.0118925329493
39631,13664.7739706,13664.7739706,13664.7739706,0.00409997128282,0.00409997128282,0.00409997128282,-inf,-inf,-inf,13664.7739706,0.00409997128282
40212,712.838616773,273.753105372,2134.94837027,0.0121701540954,0.0102071902608,0.0148546637136,120.08948211,117.881328473,120.975436918,288.094309839,0.0119992396015
41036,1013.83933676,324.601939501,2021.85339377,0.0144461178279,0.0105646971835,0.019782028323,48.5084164851,50.265687388,52.1257045465,725.981325551,0.00989536536383
41060,1939.47444865,988.07573436,2874.07862698,0.00423889519934,0.00346768657788,0.00528318415912,167.22037911,162.913234549,168.190607241,1458.52707213,0.00372790596071
41684,1540.96629302,742.981028542,2678.71292745,0.00595405923706,0.0050882387912,0.00707761355749,174.949827126,174.150143327,174.99999953,775.86859223,0.00585081053117
41863,1952.00518544,994.951593445,2876.43337232,0.00750194118429,0.0060952362277,0.00939702529431,143.152984139,143.391798091,143.745761834,1840.47584443,0.00682152066106
42386,1546.92435037,757.695282489,2663.26474747,0.0110125986044,0.00928843664987,0.0131478785535,125.985293059,125.961097226,126.568908612,822.563993669,0.0103525028718
42433,1780.26148311,914.402133727,2766.26245944,0.00891417538907,0.00766863117168,0.0104821915527,142.607590012,143.904626472,144.43523363,871.545320805,0.00860672367008
42444,1480.07787306,669.177474051,2674.09207298,0.00941279899483,0.00775527233451,0.0116989647395,118.314849945,118.696890388,119.647791617,906.483067516,0.00862647088462
42641,994.365983114,355.022478985,2383.5690251,0.0145061707369,0.0125284747117,0.0171876914833,143.577810279,141.105947936,143.956786609,266.912887667,0.016086606755
42942,1332.30916864,581.014161154,2575.43269827,0.00822185567036,0.00712348784036,0.00952869156618,184.484978354,185.548195663,187.039300357,611.134635367,0.00799926932183
43198,828.004264636,312.537526761,2152.63830382,0.0142746948266,0.0118054343492,0.0172426787161,98.0671653983,98.6308424038,99.8290117408,312.537526761,0.0141029928949
43590,1069.96359335,442.631880832,2381.23580683,0.0108456913512,0.00934826378844,0.0127499014288,129.67541898,128.6550011,134.175408058,363.189766143,0.0115466212251
44039,1799.01613757,933.840913707,2780.38520304,0.00818199799105,0.00700866775904,0.00959181540352,161.576725064,166.038369074,166.26597137,1232.94586166,0.00771400819092
44321,1407.19477809,571.839240085,2553.3022603,0.00741419849081,0.00593982277376,0.00925163743485,150.783534089,152.675872356,153.985473793,621.150742257,0.00661031398577
44617,932.171957038,379.974147788,2324.84047974,0.0124252564862,0.0103727550133,0.0147449766903,140.625583434,138.453285671,141.811886842,402.79438633,0.0107696170112
45027,1107.48958419,435.189544492,2393.82961515,0.0102236415056,0.0083939922714,0.0125442626153,132.277410368,131.706166719,133.723185583,547.299577785,0.00918996107971
45415,2082.99865969,1186.24078628,2916.8661785,0.00436557086899,0.00351785773119,0.00546822593292,143.456385081,143.361806724,143.692664795,2021.89797801,0.00393318571066
45600,2030.44363494,1143.90037119,2956.33596244,0.00712245032363,0.00615703895103,0.00827048404637,187.276271897,185.176010219,187.444113609,1662.14919806,0.0066027972676
45836,7999.31888434,7999.31888434,7999.31888434,0.00181023837031,0.00181023837031,0.00181023837031,-inf,-inf,-inf,7999.31888434,0.00181023837031
46357,1214.91741434,465.203299562,2512.88028369,0.00619081193944,0.00471928695228,0.00828404971492,137.03108789,137.367036246,138.993313223,529.291894102,0.00580260515478
46359,1217.50049051,517.37741548,2498.3015781,0.00771443051934,0.00659986227261,0.00903474225273,154.550340127,153.476764719,157.445839535,476.28148938,0.00851688778515
46915,1454.14290157,703.46031597,2575.52165761,0.00594805450736,0.00503767162224,0.00715026404082,163.312872271,161.413456177,164.177800965,659.017929248,0.00628670016581
47417,245.446770049,116.069671063,1247.34120634,0.0130474789307,0.0114752051069,0.0148986756087,167.684053436,166.983141719,168.30874732,121.064186659,0.0134018927341
48090,746.061681245,232.068793197,2302.11371255,0.0154420880089,0.0121397414197,0.0197771419928,120.561665298,120.356182837,123.135959388,442.563310038,0.0113825676033
49023,151.13187176,61.6196780299,762.448959719,0.0149235786552,0.0114889316753,0.0193896334988,111.151097045,110.946589399,113.114147949,53.83583979,0.0176471543372
49159,1246.95147844,542.295146276,2473.31368175,0.012426602122,0.0108674847714,0.0144959136285,127.124396156,125.720685335,130.529609591,746.69466655,0.0123836283356
49422,1053.1509993,370.316286056,2426.1159007,0.00753471186508,0.00611951225829,0.00924130520796,143.808813267,141.196971434,145.427870339,215.356899023,0.00918496091723
50026,1756.954684,865.689289532,2800.73844917,0.0108719568899,0.00941472406177,0.0126314589463,140.995561486,140.395882174,141.345236677,1145.78356763,0.010217426681
50066,97.7576796472,51.5657705859,238.109066539,0.0140057190579,0.0112916423461,0.0174085804232,130.629152412,130.612395814,132.06939669,72.2568456522,0.0137396669128
50183,1219.15749266,478.87963594,2492.43129829,0.00785470766585,0.0060584714421,0.0103306253844,114.061380842,112.750046788,116.124559352,553.821031144,0.0069287606242
50411,1796.29543207,951.986724987,2823.96173908,0.00590182284918,0.0051296138351,0.00689526363525,190.563648176,186.607560633,191.660280395,1140.47407298,0.00553517347978
50504,794.171884471,270.665907864,2223.84852195,0.0130245710902,0.0109584632065,0.015771908211,115.89830293,116.681454366,118.455721461,268.945132941,0.0127352291908
50598,1616.6765774,767.135846862,2711.6227372,0.00771686185025,0.00628466740389,0.0097796195199,130.587358417,130.484199939,131.081208479,1192.25244676,0.00675999634338
51135,882.544326494,354.708941243,1878.07795723,0.00837926981152,0.00655137776567,0.0109595861792,108.519532817,106.137462439,108.924501984,351.635518719,0.00800151640097
51217,1722.22633062,840.374611691,2743.73124995,0.00893890949288,0.00766561973654,0.0105264520915,140.098043628,139.151166762,140.946941156,835.821905633,0.0084051890987
51380,336.535641959,154.759743385,1289.3494024,0.0173421600033,0.0146121565674,0.020735421435,133.239689354,134.088196413,135.546377064,194.302642954,0.0160593875462
51476,1149.37321024,467.83925627,2430.62498265,0.00611567969371,0.00512915202477,0.00735992868713,153.529393679,154.493698724,155.657776549,379.85059791,0.00650787581335
51852,1394.0785196,596.051349012,2627.67711089,0.00901088167177,0.00766253010945,0.0106569671192,162.249231761,160.887161995,163.322836839,462.307775877,0.0100129527075
51944,1773.32685843,849.453315102,2822.27702735,0.0123740976008,0.0103644613398,0.0147679373576,134.585274249,134.020024542,135.190946136,1319.35173072,0.0111177320313
51980,1010.61160044,404.542211669,2353.97285673,0.0125914329184,0.0108064540178,0.0147669608721,129.353897105,128.210553025,131.37593252,292.795099774,0.0139513850165
52721,787.402571067,185.9434226,1890.36452382,0.0280425697681,0.0202147425993,0.0420957533532,12.8534761479,12.4962476169,14.2136429965,243.792849621,0.0262729103616
52766,967.789466048,349.429400003,2392.5722355,0.0137459221271,0.0115425174119,0.0165215864012,139.042681162,136.715905936,139.742438939,498.742069264,0.0118601383208
53132,1300.8746483,545.406282873,2553.0603854,0.00667263005199,0.00555706938063,0.00810067076947,157.040185953,157.259861308,158.205916789,529.579382798,0.00661334344623
54008,866.485199189,284.555095869,2249.43399504,0.00565813270862,0.00445173234511,0.00727939572025,145.473761226,146.267821692,148.916419572,293.088845633,0.00605673202031
54088,961.488340059,365.713312803,2324.16832044,0.0109924642697,0.00950898854298,0.0127935525368,154.616179824,153.684006274,155.367183438,359.989175984,0.0110178454521
54554,956.879988272,397.859802981,2353.38491755,0.00640629515768,0.00539453760539,0.00765882591248,179.614559298,180.025157316,181.363380285,356.107698752,0.0061531939638
54929,505.113354973,197.217994695,1809.26602869,0.00595083571425,0.00471219722432,0.00781931180189,123.491630621,125.511149105,127.172997978,243.617426899,0.00567100992205
55571,636.829990021,205.267173283,2090.97704366,0.0146780836867,0.0122828212274,0.0177459624693,112.92525182,112.916976878,114.568831784,247.846457826,0.0148293474209
56217,343.202888532,143.380908997,1553.75887416,0.013755536241,0.011598683409,0.0163227392852,136.968778086,137.224413476,140.521430565,133.407024922,0.0160213967175
56423,374.581717766,138.459363041,1590.07969789,0.0156308943419,0.0129319103568,0.0189562694072,127.632013674,127.816850325,132.596162335,158.210918303,0.0150513998537
56486,1413.98442505,568.523974241,2569.76104857,0.00465325632095,0.00339586594809,0.0062970282899,135.851642121,136.71795026,138.139511327,694.200847211,0.00435316135655
57317,1140.65358475,426.402011382,2501.76144789,0.0087888992725,0.00711447937178,0.0111459826549,105.736393112,105.007591697,109.562444603,477.897342281,0.00801774718465
57324,739.665703576,212.889303115,2126.57011718,0.00588044992669,0.00455549325889,0.0075770861093,143.170188682,142.683590853,144.070823498,208.333125149,0.00623437653334
57383,1006.99117235,414.659804349,2329.20414617,0.00961343893125,0.00812706095206,0.0114901298321,135.620521281,135.491861995,136.794630236,419.064372211,0.00899035867771
57676,1596.54369659,793.45061024,2711.5608145,0.0100284700027,0.00868881027714,0.0116876825096,143.249626903,141.73500846,144.325755798,838.322475873,0.0105734501923
57957,823.284586057,340.115200335,2069.53489849,0.00764414361018,0.00645595860028,0.00916920045898,159.921556548,159.533504114,161.913202018,332.847060466,0.00805025045935
58172,728.301528398,283.18787329,2048.27584936,0.0103964427113,0.0086270313412,0.0126099941481,135.059834439,135.817197721,137.81797254,295.907071194,0.00952884130196
58697,18.0277886155,5.38891121428,57.7602938517,0.0444341157791,0.0298244667735,0.0731568054356,48.3141972431,48.0352222281,48.8974508133,9.33642286272,0.0525470557713
59177,1196.61397145,447.133037559,2484.88883149,0.0106169439858,0.00820149264277,0.0140221229258,97.0234884719,94.7484133837,99.0581198615,689.393855747,0.00898824836592
59644,176.239346914,36.5292143491,526.137998513,0.0302830533139,0.0191241462608,0.0497206999884,12.4434579831,10.2068118806,13.7304583497,34.9628197026,0.034660741318
59850,260.236549237,47.9738831374,1377.07957482,0.011859564513,0.00723521022896,0.0213205707977,38.6934022924,39.6460008518,41.3022600128,73.0570832559,0.0126378315739
61001,1222.13132926,500.778911128,2425.31576113,0.010829487536,0.00906241257767,0.0127858390355,141.498276732,140.179056814,141.987618402,570.521450276,0.00987681563832
61062,1079.90512277,382.689883323,2439.48504971,0.00690179903304,0.00543918292238,0.00873751709653,134.027532984,133.522853226,135.316065602,238.439622167,0.00878674058731
62620,1827.22822889,939.443379271,2812.87914274,0.00810665222391,0.00644748178887,0.0101442534008,110.114018334,111.525835559,113.320319272,1267.63969875,0.00728364118399
62907,1983.60556638,1112.60414574,2877.71961506,0.00582077365269,0.00491815756929,0.00687642921102,163.056194614,160.740917694,163.650551398,1524.10180455,0.00541966479783
63007,1188.12742948,487.644795657,2458.61485896,0.00578146113073,0.004618643755,0.00726212053703,174.357923129,172.387889399,177.55519439,479.582608643,0.00548205741742
63081,404.519932387,156.036313815,1518.12469147,0.0158508682226,0.0129572753342,0.019519522372,108.322045805,108.256120361,109.707133328,188.210820197,0.0160102612537
63307,2042.07794871,1123.54794929,2871.46038936,0.0158050109177,0.0135871308283,0.018362491152,106.170067442,106.023135406,108.157168926,1663.45316138,0.0148180606123
63404,923.80560772,347.391526239,2332.19029198,0.0102014981026,0.00823521742792,0.0128696539666,118.31801069,118.282370462,122.28147833,343.628684606,0.00905760189581
63511,788.456483299,267.188350177,2230.96365368,0.00321417883571,0.0024648649643,0.00435543497692,252.227152679,254.097603821,256.331573139,311.516470745,0.00309781125098
63621,1921.31529342,1075.06798084,2849.71319982,0.0103056619458,0.00870646486619,0.0122859017996,133.0183826,132.739031581,135.26641437,1000.38135783,0.010715645085
64133,1753.73930688,770.267581327,2763.03250394,0.0126374306984,0.00944316362092,0.0178166998494,82.0194939732,81.9811963071,83.3222432648,1782.62464683,0.00947805495512
64539,563.267832312,199.964747978,1657.60406528,0.00936789581429,0.00764478720953,0.0116010590866,128.295049075,127.646985122,131.177418717,219.263829014,0.00980359807869
65639,1167.5998974,528.906530715,2448.65978466,0.0139797257278,0.0122774425873,0.0159263489577,128.623608347,130.286030856,132.127919154,474.928782448,0.0133088984386
65793,307.40365322,103.308445247,1389.07995556,0.0166554638245,0.0130985282479,0.0211036445146,111.96066687,110.769924134,112.52529918,114.043249512,0.0175064910191
65869,876.267794543,325.855125063,2137.02706149,0.0198100180129,0.0168927823312,0.0233120370648,74.4593710171,72.3669432164,74.7891365963,335.972921291,0.0176922165588
66246,743.140603933,275.08944024,2056.28288524,0.00795796789984,0.00648699859049,0.0100693778338,113.623612262,113.719656737,115.996378207,268.017524289,0.00813916314174
66260,2215.46914793,1367.97298344,2968.21506983,0.0102163272719,0.00851276652465,0.0122093402762,139.655733138,140.001218882,140.253009568,2646.31615081,0.00900051990272
66311,1468.29047508,641.218760512,2627.33122019,0.00559450821352,0.0047794377793,0.00654060303438,185.945751575,186.174851684,187.638780402,524.181353106,0.00560345317447
66533,441.566134333,164.204582344,1619.76960447,0.00707832750225,0.00575200912134,0.00881959352081,171.590149872,171.110579143,174.207792616,215.084201115,0.00672332386695
66552,1105.6631719,505.40063101,2060.61117338,0.0115884728387,0.00968458623455,0.0139667585777,105.925262903,106.11554097,107.847064124,518.548040393,0.0110557146882
66572,511.123146658,161.507944515,1875.71684083,0.0113250049021,0.00852629035339,0.0158382035361,84.0416888298,81.8742999802,85.1879504122,211.53675574,0.0117869159549
67239,1067.11215869,408.209339078,2430.30122258,0.017024501757,0.0144381821042,0.020261059901,101.662919593,102.329709333,104.583166948,394.359180515,0.0152482689729
67243,227.036574139,85.4595503503,1027.28884343,0.0153664711456,0.0113354836169,0.0216449147504,97.4074766781,99.8707675785,102.277504755,123.733058995,0.0155676174809
68390,979.172575851,401.757974534,2322.4977811,0.00901119755193,0.00754499326344,0.0107302205923,290.843456215,289.591241232,292.300047472,413.987051965,0.00817212847612
68411,72.8789228484,41.2291879662,182.109383822,0.168547599954,0.150317483292,0.190898544808,20.0717200709,18.0564169469,20.6781929425,46.3136535383,0.174721075292
68557,1387.40910823,583.768554404,2520.30634748,0.0107821806097,0.00913812300914,0.0127978147845,134.818910369,134.132342831,135.736324854,596.834197784,0.0108934589928
68572,946.989477766,350.145561251,2300.42488705,0.0105340595952,0.00852584242104,0.0129278943693,115.995402175,114.060746467,118.042780716,340.936228461,0.0105422486645
68664,1286.33515872,509.237216707,2525.62587228,0.0116270052648,0.0093774814079,0.0143621299492,128.975676284,129.141489376,130.113247041,390.756188979,0.0123399001568
68983,1587.07411549,915.425112386,2242.51884684,0.00709963996529,0.00598858502794,0.00866680729684,142.181533661,144.806309412,146.21248336,1231.61279944,0.00706389813662
69026,1948.41722901,1015.65772682,2891.03783705,0.00895458450758,0.00747189343456,0.0108893228915,129.504994225,127.984898042,129.939239556,1288.75741016,0.00839789907664
69061,1292.2531382,561.38622269,2528.95218371,0.0103692954609,0.0086916614582,0.0124563507641,132.408684203,132.267582917,136.318067127,696.478353426,0.00968898766435
69091,1173.9098624,477.297980124,2404.95704454,0.0240223859742,0.0201222336187,0.0283883010627,83.294809331,83.4861160017,87.1977386511,544.35270405,0.0222885227645
69726,1147.13552564,441.401988721,2525.19245352,0.013577112742,0.0108549668059,0.0175323371349,115.864263411,113.667729776,118.725284151,566.874386725,0.0113181251567
69758,686.710514075,216.600936488,2135.66769143,0.0132114705778,0.0109192886143,0.0161750810615,128.141665068,127.395382137,131.461558645,152.458184688,0.0149203692457
69766,660.779139344,290.748467743,1890.34020628,0.00780584190772,0.00662563919618,0.00929917901522,165.066855293,168.431441079,169.503641406,371.596065011,0.0071848480167
69839,2134.47050029,1266.26217439,2960.83948951,0.00647007958591,0.0055094872548,0.00759805774566,169.380485646,169.807245788,170.226284056,1834.96733244,0.00614112595536
70553,1115.27267127,482.188499257,2403.44606812,0.0161852074639,0.0134361919495,0.0196319307609,100.454279405,96.8605944056,100.995393228,480.055736889,0.0160884995215
70861,1250.99482632,531.858665464,2456.31104458,0.011476430798,0.00998784808242,0.0132341398293,140.93060152,139.398459433,142.394090234,547.503994138,0.0118445601163
71013,1546.72961779,671.702072723,2736.93119962,0.014811243173,0.0119647186253,0.0181705947698,106.051894434,107.766522291,108.20998266,1137.33735417,0.0126252757947
71115,1609.8845145,809.927453417,2677.36922616,0.00724199044991,0.00622571866063,0.00839336625846,161.357939253,161.059482065,161.600811055,953.054134123,0.00714379425301
71209,802.221102374,258.489797085,1837.36351576,0.0160348792896,0.0133671227601,0.0193024276537,106.407604948,107.093614405,109.33536533,210.46986918,0.0166619711373
71214,1745.55101924,785.409229454,2798.75583498,0.00801550673277,0.00620956716609,0.0103812794369,94.2177549912,94.5180782142,95.1690553689,999.700468855,0.00735157039643
71555,748.376250883,238.83111156,2208.54981278,0.00922436095908,0.00697425018061,0.0122015959666,141.994934367,142.574657377,143.894566133,313.722480857,0.00768413134578
72173,1434.56721253,638.018997285,2641.27201624,0.00777736176468,0.00678290560219,0.00912326834845,168.621579664,168.133303501,169.476294311,603.571720879,0.00769373511412
72303,547.068343115,151.482081638,1938.26188296,0.0135133175608,0.0105940886854,0.0175945924515,174.036926391,171.20584048,176.517302974,189.199233097,0.0129752453942
72452,1832.39631759,995.348417415,2783.26654817,0.0137073595136,0.0119406390548,0.0157900260214,127.812516799,125.872155185,128.96791389,1165.60966707,0.013334167353
72465,1777.13902627,987.814142917,2745.51438363,0.0135235205103,0.0114261162293,0.0161197051162,115.799723316,117.788941894,118.247033965,1141.29633982,0.0128589181077
72837,188.718516964,86.1263285502,813.645657427,0.0197478933047,0.0164030217739,0.0242613002432,84.9806394758,89.1707099085,91.3365188479,120.740460112,0.0178103731424
72931,1828.56584265,1029.04544708,2817.37258739,0.012088231148,0.0105709871746,0.0137717885757,150.393300327,150.041657691,151.313283306,1085.45872192,0.0119873437498
72937,686.277147664,261.504307728,2007.0901659,0.0100886803936,0.00838326676572,0.0121141887438,140.851248267,139.722899572,141.95040865,231.466990311,0.0105351832882
73403,1658.17485821,808.859234609,2730.79114353,0.00591264443487,0.00487376011639,0.00710235895875,182.348865958,181.267780255,184.230616899,1218.18639979,0.00521613485445
73692,1316.68470261,601.057667894,2499.8009809,0.0127338921026,0.0110296753228,0.0147398585099,146.634770431,147.036656168,148.642396486,550.54194055,0.0126264066211
74173,1118.82833221,438.003736962,2453.04449234,0.011584118921,0.0092255714048,0.0145213189153,136.543526491,140.429508891,144.021528738,661.265051346,0.0091163632113
74302,56.0535502682,33.5830440367,104.183936744,0.0226165080736,0.0189999807608,0.0271950523137,119.011268497,120.801771411,121.656078423,51.2463574994,0.0204367440608
74740,1918.54972941,1070.47559002,2878.33737116,0.0047695203442,0.00390248639138,0.00590151959483,190.730085999,191.538042942,191.957464859,1970.63446305,0.00395786238586
75080,1045.7409294,390.708332989,2416.67771043,0.00796875109769,0.00652435487201,0.00977363812953,130.453244286,130.466576637,132.004151623,287.786770723,0.00849437169134
75911,936.55836896,414.617544473,1902.59979857,0.011947430113,0.00998266515986,0.014566071394,87.1063235982,87.551730226,89.0014228725,416.405900298,0.0126011754113
75987,1239.30422967,399.263690046,2507.87636283,0.0116744919823,0.0086600340056,0.0155959766238,93.9081799258,96.2883855455,97.351706165,1345.24163804,0.0074618361344
76303,1182.22624009,358.66284491,2520.89304119,0.0153069724943,0.0126764245595,0.0186377239227,101.010569619,101.948891691,103.203552034,262.747932316,0.0162363298125
76601,1264.9604658,597.600079585,2119.35167198,0.00668591134749,0.00522673073549,0.0087198005933,126.389195339,127.260610467,131.158333095,522.646059053,0.00698648620481
77219,1346.02175134,620.117303758,2577.73164578,0.013142272107,0.01167477262,0.0149197742848,148.231614025,148.155516942,149.426417689,566.529645704,0.0130656246566
77441,1623.03073434,793.968057981,2689.25650914,0.0170828807898,0.0152539310243,0.0193964365341,139.976498178,139.017338718,140.183468266,742.040096341,0.0161271225808
